longitude	latitude	speed
-122.540047	45.518968	2.6
-122.539763	45.518987	4.4
-122.539482	45.518988	4.2
-122.539218	45.51899	4.2
-122.539015	45.518992	3
-122.538895	45.518993	1.8
-122.538758	45.518993	0.15942028985507245
-122.538337	45.518997	6.6
-122.537883	45.518998	7
-122.537415	45.519	7.2
-122.536838	45.519005	9
-122.536208	45.51901	9.8
-122.535548	45.519015	10.2
-122.534873	45.519017	10.4
-122.534207	45.51902	10.4
-122.533643	45.519022	8.6
-122.533288	45.519025	5.2
-122.53248	45.519032	2.56
-122.5319	45.519035	9
-122.53114	45.519015	11.8
-122.530475	45.519005	10
